,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
280,14,0.9062430000012682,4.176111584529281,-1692.3158391105007,-52.683934689798654,74.57984382754194,3.528434519830625,-10.54265340875638,-0.3282061485260595,119.5537745108324,-10.54265340875638,-0.3282061485260595,119.5537745108324,49.62678959531552,-2.5662515756185087,baseline,2.418,2.659257229043812,122.1200260864509,85.42078634554511,0.7591768999991473,0,1,0,0,0,0,0,0,0,0,0,10
281,15,0.8720790000006673,4.1732115379709285,-1684.7934083427915,-52.4497518959516,74.78100845710856,3.5303678842028603,-15.617618116395532,-0.4861962252193241,119.4180599490104,-15.617618116395532,-0.4861962252193241,119.4180599490104,51.184642093053135,-3.08598406369552,baseline,2.424,3.106305952527025,122.50404401270592,99.78090656168504,0.6512175999996543,0,1,0,0,0,0,0,0,0,0,0,10
282,16,0.7502815999996528,4.1774004941107705,-1695.6591416739284,-52.78801593150849,74.49043732551229,3.5922355441143736,-176.6557820457431,-5.499518156590115,115.1115819509676,-176.6557820457431,-5.499518156590115,115.1115819509676,54.14119795217437,-4.492936328452231,baseline,2.184,-0.2691335495123361,119.60451827941984,-8.645120592406105,0.643041400000584,0,1,0,0,0,0,0,0,0,0,0,10
283,17,0.9301486999993358,4.175467129738536,-1690.6441878287878,-52.63189406894376,74.6245470785567,3.65055870267679,-328.1273654751058,-10.215020324877669,111.06093317647318,-328.1273654751058,-10.215020324877669,111.06093317647318,39.17264637142696,-7.664466288160924,baseline,1.903,-1.292546565078442,118.72539946463412,-41.51924182864177,0.8282665999995515,0,1,0,0,0,0,0,0,0,0,0,10
284,18,0.7060428999993746,4.175789357133908,-1691.4800134696452,-52.65791437937123,74.60219545304932,3.5819242674624547,-149.035073453785,-4.639650527915356,115.8502141542869,-149.035073453785,-4.639650527915356,115.8502141542869,58.42140569825731,-3.8521003209792752,baseline,1.602,-0.155285571265634,119.70231447526618,-4.988090456520898,0.6734204000003956,0,1,0,0,0,0,0,0,0,0,0,10
285,19,1.064285500000551,4.174822674947791,-1688.972536547075,-52.579853448088855,74.66925032957153,3.5712907634151634,-119.87452147525352,-3.731845625041597,116.63002480563918,-119.87452147525352,-3.731845625041597,116.63002480563918,39.426238989487246,-3.721703727818067,baseline,1.531,0.6007200885681074,120.35172853345723,19.29635906546137,0.8663098999986687,0,1,0,0,0,0,0,0,0,0,0,10
286,20,0.7999832000004972,4.176756039320026,-1693.9874903922137,-52.73597531065354,74.53514057652711,3.611246960441349,-226.35590661039424,-7.046745958945966,113.7825026338962,-226.35590661039424,-7.046745958945966,113.7825026338962,49.06023283657044,-6.029435777723307,baseline,1.654,-0.0276685058648653,119.81193841161952,-0.8887690525647104,0.7492839000005915,0,1,0,0,0,0,0,0,0,0,0,10
287,21,0.7797749000001204,4.175144902343163,-1689.8083621879305,-52.60587375851628,74.64689870406414,3.5748352647642605,-131.3451148117395,-4.088939718370123,116.32327852498896,-131.3451148117395,-4.088939718370123,116.32327852498896,53.44668034444091,-3.6026838335950515,baseline,2.106,0.105070766059522,119.925962358584,3.375088111337167,0.6635798000006616,0,1,0,0,0,0,0,0,0,0,0,10
288,22,1.1799329000004946,4.174822674947791,-1688.972536547075,-52.579853448088855,74.66925032957153,3.563235078530852,-101.85397523335278,-3.170843204960364,117.11192974053095,-101.85397523335278,-3.170843204960364,117.11192974053095,35.97041781862482,-3.62455038373443,baseline,2.465,1.048622896664428,120.7364801242654,33.68391422789397,0.7843489999995654,0,1,0,0,0,0,0,0,0,0,0,10
289,23,0.9001295999987633,4.175144902343163,-1689.8083621879305,-52.60587375851628,74.64689870406414,3.5671018072753213,-110.52559828328395,-3.440801809529859,116.8800334436492,-110.52559828328395,-3.440801809529859,116.8800334436492,46.918948937623085,-3.7304703080759225,baseline,2.019,0.901969387328529,120.61050375172512,28.97310327249397,0.7748163000014756,0,1,0,0,0,0,0,0,0,0,0,10
