,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
44,16,0.8161226000001989,4.179011631087633,-1689.8382698782116,-52.60680482278045,74.37867919797526,3.557112758018775,-75.0191731897382,-2.335441842161233,117.5621255378082,-75.0191731897382,-2.335441842161233,117.5621255378082,52.91294021244161,-2.41029797957097,post,1.751,0.4704704898218794,119.97242351737916,15.112475301010686,0.4769823000005999,0,1,0,0,0,0,0,0,0,0,0,2
45,17,0.6741910999999163,4.177722721506143,-1686.494967314784,-52.502723581070605,74.4680857000049,3.6476586561184376,-309.3465525030608,-9.630349838923571,111.2957494271455,-309.3465525030608,-9.630349838923571,111.2957494271455,54.624962754840816,-9.609574275079154,post,2.405,1.556492282709482,120.90532370222463,49.99771864026246,0.5649971000002552,0,1,0,0,0,0,0,0,0,0,0,2
46,18,0.7922936999993908,4.179011631087633,-1689.8382698782116,-52.60680482278045,74.37867919797526,3.57870199350873,-130.79829217602168,-4.071916437395454,116.07048192486916,-130.79829217602168,-4.071916437395454,116.07048192486916,52.6216511969311,-6.2201282711321255,post,1.96,3.1691528289003257,122.2906101960013,101.79967689369197,0.6378105000003416,0,1,0,0,0,0,0,0,0,0,0,2
47,19,0.6258531000003131,4.177078266715398,-1684.823316033071,-52.45068296021572,74.51278895101967,3.6392807438387536,-289.7844047105193,-9.021355410769935,111.81887982684378,-289.7844047105193,-9.021355410769935,111.81887982684378,59.60838234372482,-9.953605246220944,post,2.156,2.565985218803948,121.77248507306471,82.42469842606855,0.6156284999997297,0,1,0,0,0,0,0,0,0,0,0,2
48,20,0.7841676999996707,4.180300540669123,-1693.1815724416374,-52.710886064490246,74.28927269594561,3.610280278255232,-212.956027051163,-6.629590742860081,113.87342211633792,-212.956027051163,-6.629590742860081,113.87342211633792,50.479188852599954,-6.7809541954922565,post,1.894,1.26435563265427,120.6543763118302,40.61369136545744,0.6159085999997842,0,1,0,0,0,0,0,0,0,0,0,2
49,21,0.704081099999712,4.180622768064495,-1694.0173980824948,-52.73690637491772,74.26692107043823,3.6054468673246447,-199.9897161558638,-6.225933068217845,114.22016683339078,-199.9897161558638,-6.225933068217845,114.22016683339078,56.74523256336364,-7.295054141685114,post,2.266,2.266495068108189,121.51522097507588,72.80446165627839,0.501777000000402,0,1,0,0,0,0,0,0,0,0,0,2
50,22,0.5318125999992844,4.18126722285524,-1695.6890493642077,-52.78894699577261,74.2222178194234,3.7485158308700193,-570.4843507667418,-17.759900121920875,104.31240985570535,-570.4843507667418,-17.759900121920875,104.31240985570535,56.5804421262724,-14.399307771087392,post,2.463,-0.9971614110395336,118.71171762679276,-32.030865955399825,0.588707500000055,0,1,0,0,0,0,0,0,0,0,0,2
51,23,0.5804402000003392,4.17997831327375,-1692.34574680078,-52.68486575406276,74.31162432145305,3.649914247886045,-314.88435856745537,-9.802748753049842,111.1476575749296,-314.88435856745537,-9.802748753049842,111.1476575749296,63.46223651196976,-9.238938241283904,post,2.174,0.9526229749979288,120.38659581621351,30.60020020869332,0.585448599999836,0,1,0,0,0,0,0,0,0,0,0,2
52,24,0.7600186999998186,4.180300540669123,-1693.1815724416374,-52.710886064490246,74.28927269594561,3.6338028781174216,-274.20424453459214,-8.536325298662385,112.23552402699156,-274.20424453459214,-8.536325298662385,112.23552402699156,49.92804957437889,-9.672829496374163,post,2.243,2.7241544424676176,121.90835352336572,87.5054177011547,0.5549712000001819,0,1,0,0,0,0,0,0,0,0,0,2
53,25,0.6800504999991972,4.17997831327375,-1692.34574680078,-52.68486575406276,74.31162432145305,3.6460475191415753,-306.72960516877,-9.54888095512533,111.36573175830335,-306.72960516877,-9.54888095512533,111.36573175830335,54.48728798360423,-8.90350336775785,post,2.01,0.8159992834131282,120.2692351260612,26.211567532943757,0.6457988000001933,0,1,0,0,0,0,0,0,0,0,0,2
