,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
23,34,0.4940088000003015,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.6785924860741934,-341.7152142164524,-10.638027259588052,111.42570406943976,-341.7152142164524,-10.638027259588052,111.42570406943976,72.94172272924654,-8.44922394518585,main,1.969,-0.7887412563241827,119.8749280146256,-25.33598389901184,0.6349589000001288,0,1,0,0,0,0,0,0,0,0,0,1
24,35,0.669116799999756,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.657325477979612,-287.1485832563937,-8.939298951724968,112.88296055385956,-287.1485832563937,-8.939298951724968,112.88296055385956,55.96425709087345,-7.506747434111162,main,2.407,-0.1886606786141584,120.38970798797072,-6.0601672315469255,0.619309699999576,0,1,0,0,0,0,0,0,0,0,0,1
25,36,0.6138850999996066,4.199956411786843,-1691.8273375454537,-52.66872701759348,75.36960876358955,3.7285377323569264,-471.82469948535584,-14.688500265875769,107.95100006523938,-471.82469948535584,-14.688500265875769,107.95100006523938,53.074087156816006,-11.543796110834762,main,1.785,-1.2318620945371852,119.49479617607416,-39.56993239893266,0.7005513000003702,0,1,0,0,0,0,0,0,0,3,0,1
26,37,0.5040050000006886,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.67665912170196,-336.6126985349575,-10.479179486196738,111.56197185678312,-336.6126985349575,-10.479179486196738,111.56197185678312,71.50061281178108,-8.504211182015695,main,1.6,-0.5657946940288188,120.0661830387988,-18.1744838920517,0.8759629999995013,0,1,0,0,0,0,0,0,0,0,0,1
27,38,0.7203310999993846,4.198345274809981,-1687.6630318013576,-52.53908690740836,75.48082071569144,3.686648170958506,-362.42886993445296,-11.282869587369904,110.87252516540973,-362.42886993445296,-11.282869587369904,110.87252516540973,49.13255091963753,-9.98597872286848,main,2.402,0.3578161255563268,120.8585038882782,11.493786489819176,0.6057467000000543,0,1,0,0,0,0,0,0,0,1,0,1
28,39,0.5960273000000598,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.672147938166745,-324.7700342589595,-10.110502353447202,111.87824205718525,-324.7700342589595,-10.110502353447202,111.87824205718525,61.215972662949575,-8.389052120292632,main,1.746,-0.3313588291324878,120.26729417747788,-10.643923964141608,0.6152063999998063,0,1,0,0,0,0,0,0,0,2,0,1
29,40,0.7600952000002508,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.616402598767309,-181.223952004811,-5.641731071114352,115.71178382983086,-181.223952004811,-5.641731071114352,115.71178382983086,52.87032247182386,-7.470614278013642,main,1.981,3.066786672239675,123.1823981078445,98.51146637324216,0.6385895000003075,0,1,0,0,0,0,0,0,0,0,0,1
30,51,0.5680391000005329,4.199956411786843,-1691.8273375454537,-52.66872701759348,75.36960876358955,3.527790065039881,46.48277484364375,1.4470676320977462,121.79291983562196,46.48277484364375,1.4470676320977462,121.79291983562196,81.72555563866794,2.174882521312668,main,1.722,-1.088199525557966,119.6180373143093,-34.95519657097419,0.6315146999995704,0,1,0,0,0,0,0,0,0,3,0,1
31,52,0.6481598000000304,4.2009230939729605,-1694.3259209919106,-52.74651108370453,75.30288159232845,3.5677462620660663,-55.8745820464184,-1.7394464811607149,119.0593641912337,-55.8745820464184,-1.7394464811607149,119.0593641912337,67.50878810889414,-4.4276752848641365,main,1.828,3.421908040050261,123.48703947609783,109.91869172744126,0.5474882999997135,0,1,0,0,0,0,0,0,0,2,0,1
32,53,0.4912134999995032,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.654747658816632,-281.87911471360667,-8.775253724384863,113.02368698443291,-281.87911471360667,-8.775253724384863,113.02368698443291,76.51937711325169,-6.568959677566056,main,1.508,-1.1177974860377071,119.59264666199896,-35.90594365583328,0.632442500000252,0,1,0,0,0,0,0,0,0,1,0,1
33,54,0.4339128000001437,4.199956411786843,-1691.8273375454537,-52.66872701759348,75.36960876358955,3.660547751933336,-296.01838546298967,-9.2154271243534,112.64608360995322,-296.01838546298967,-9.2154271243534,112.64608360995322,85.90775576648423,-8.276746422571591,main,1.948,0.4328013071874839,120.9228300325248,13.90246403678221,0.8457478999998784,0,1,0,0,0,0,0,0,0,0,0,1
34,55,0.57401260000006,4.196734137833118,-1683.4987260572616,-52.40944679722324,75.59203266779332,3.645080836955458,-256.49875142007915,-7.985130881321253,113.70149498422496,-256.49875142007915,-7.985130881321253,113.70149498422496,66.39133412128523,-6.85965404072374,main,1.676,0.0111886586559513,120.56114902494868,0.3594026219445148,0.5796847000001435,0,1,0,0,0,0,0,0,0,0,0,1
35,56,0.5319878999998764,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.69631499281968,-386.9780538688504,-12.047116764638805,110.21691464216148,-386.9780538688504,-12.047116764638805,110.21691464216148,65.462134548849,-10.321036451711308,main,2.057,-0.0158532400241342,120.53795109387278,-0.5092385250272098,0.5810324000003675,0,1,0,0,0,0,0,0,0,0,0,1
36,57,0.8056642999999895,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.741104600776453,-502.8937946009353,-15.655720532986589,107.12126878944603,-502.8937946009353,-15.655720532986589,107.12126878944603,39.438141191408505,-13.266838003008472,main,2.467,-0.1905271970883375,120.38810679245452,-6.120123626156481,0.7008756999994148,0,1,0,0,0,0,0,0,0,2,0,1
37,58,0.5758743999995204,4.198023047414608,-1686.830170652538,-52.513158885371325,75.50306310611182,3.635091787698912,-228.51312714512028,-7.1139029654198485,114.4488790856013,-228.51312714512028,-7.1139029654198485,114.4488790856013,67.62901073484412,-5.826737150942677,main,2.478,-0.3216577796148643,120.27561623654398,-10.332306393219204,0.609858499999973,0,1,0,0,0,0,0,0,0,0,0,1
38,59,0.658166600000186,4.197378592623863,-1685.164448354899,-52.46130284129726,75.54754788695254,3.731437778915279,-477.9265414973028,-14.878458333167655,107.78804426821898,-477.9265414973028,-14.878458333167655,107.78804426821898,48.9853122009797,-12.604334943437522,main,1.617,-0.1855468250543017,120.3923792116565,-5.960143880386016,0.6863344000003053,0,1,0,0,0,0,0,0,0,3,0,1
39,60,0.7201063999991675,4.197056365228491,-1684.3315872060812,-52.43537481926028,75.56979027737293,3.64669197393232,-259.0958475127535,-8.065981770834586,113.63213693416532,-259.0958475127535,-8.065981770834586,113.63213693416532,52.85655933183817,-6.728014084276424,main,2.412,-0.2231153277238438,120.36015101844174,-7.166921098026935,0.5616987000003064,0,1,0,0,0,0,0,0,0,0,0,1
40,61,0.5920848000005208,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.699537266773405,-396.56021674186366,-12.34542162672305,109.96101339380172,-396.56021674186366,-12.34542162672305,109.96101339380172,58.27279313453128,-10.039406719309312,main,1.659,-0.6424547361477422,120.00042011311103,-20.636961386730032,0.6463502999995399,0,1,0,0,0,0,0,0,0,1,0,1
41,62,0.5181176000005507,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.6566810231888662,-286.7687989813201,-8.92747578640217,112.89310307297416,-286.7687989813201,-8.92747578640217,112.89310307297416,72.29394859021133,-6.4970528511285295,main,1.772,-1.3538415539296942,119.39015592410269,-43.488162356347935,0.7058274999999412,0,1,0,0,0,0,0,0,0,0,0,1
42,63,0.4879968000004737,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.737237872031983,-493.2856367252629,-15.35660641355764,107.37786426036496,-493.2856367252629,-15.35660641355764,107.37786426036496,65.40880172792716,-13.673145866957556,main,1.608,0.5822212328254319,121.05101012732251,18.702137947333465,0.653926799999681,0,1,0,0,0,0,0,0,0,0,0,1
43,64,0.6008416999993642,4.198023047414608,-1686.830170652538,-52.513158885371325,75.50306310611182,3.683103669609409,-353.0959759737599,-10.992324782122196,111.12176943802343,-353.0959759737599,-10.992324782122196,111.12176943802343,59.2813487012458,-9.05325894372166,main,1.814,-0.4389133473209481,120.17502838174512,-14.098795278707149,0.6469647000003533,0,1,0,0,0,0,0,0,0,0,0,1
44,65,0.630193999999392,4.199956411786843,-1691.8273375454537,-52.66872701759348,75.36960876358955,3.729826641938416,-476.2151928743487,-14.825181883819656,107.83374754573543,-476.2151928743487,-14.825181883819656,107.83374754573543,51.51451581921948,-13.379831974004702,main,1.842,0.771728867098787,121.21357951974014,24.789511128578752,0.6634911000001011,0,1,0,0,0,0,0,0,0,3,0,1
45,66,0.6542513000003964,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.6663478450500406,-309.66951001196225,-9.640403915067829,112.2815166682417,-309.66951001196225,-9.640403915067829,112.2815166682417,56.28256045184524,-10.590730436997063,main,1.554,2.705242706938145,122.87224710523876,86.89793403900916,0.5653075999998691,0,1,0,0,0,0,0,0,0,2,0,1
46,67,0.5918393000001743,4.196734137833118,-1683.4987260572616,-52.40944679722324,75.59203266779332,3.727248822775437,-469.24581409260696,-14.608216298507436,108.01987178033414,-469.24581409260696,-14.608216298507436,108.01987178033414,54.79162859332132,-11.473924611626272,main,1.573,-1.233027545913754,119.49379639196042,-39.60736908311149,0.6143855000000258,0,1,0,0,0,0,0,0,0,1,0,1
47,68,0.6281620999998268,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.7253154584032018,-463.7632143273116,-14.43753602636808,108.16629009348418,-463.7632143273116,-14.43753602636808,108.16629009348418,52.06890350153592,-11.574879600615049,main,1.98,-0.9446637366285908,119.74116969409924,-30.344533177766422,0.5708611000000019,0,1,0,0,0,0,0,0,0,0,0,1
48,69,0.4841239999996105,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.715004181751283,-435.16094268206285,-13.54711109710062,108.93014237996096,-435.16094268206285,-13.54711109710062,108.93014237996096,69.27624167770652,-12.259007917179844,main,2.093,0.7432516481519222,121.1891502971408,23.87476455618714,0.6328622999999425,0,1,0,0,0,0,0,0,0,0,0,1
49,70,0.5720297999996546,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.6283250123960897,-212.0206146376723,-6.6004701701150585,114.88932813611066,-212.0206146376723,-6.6004701701150585,114.88932813611066,68.93128611632369,-7.353612106562878,main,2.441,1.97165778678074,122.24294024267354,63.333684576157694,0.6627989000007801,0,1,0,0,0,0,0,0,0,0,0,1
50,71,0.715897699999914,4.201245321368333,-1695.1587821407302,-52.77243910574157,75.28063920190806,3.700503948959522,-397.9648257274277,-12.389148882800171,109.92350190525508,-397.9648257274277,-12.389148882800171,109.92350190525508,48.39080039417808,-9.910278065074692,main,2.448,-0.8367076564780787,119.83377997032976,-26.876762870884427,0.5951881000000867,0,1,0,0,0,0,0,0,0,3,0,1
51,72,0.6379526999999143,4.196734137833118,-1683.4987260572616,-52.40944679722324,75.59203266779332,3.6544254314212594,-279.29011880818695,-8.694655003956305,113.09282871088608,-279.29011880818695,-8.694655003956305,113.09282871088608,58.78303523615118,-6.280651101678302,main,2.122,-1.3732809477756938,119.37347981256436,-44.11259548386569,0.6354405000001861,0,1,0,0,0,0,0,0,0,1,0,1
52,73,0.5721000000003187,4.1960896830423735,-1681.8330037596224,-52.35759075314917,75.63651744863404,3.659581069747219,-293.2170859454759,-9.128219123685607,112.72089511681878,-293.2170859454759,-9.128219123685607,112.72089511681878,64.82149566188444,-8.690553145213954,main,2.183,1.0023850606840092,121.41144826203274,32.19866027606626,0.5408105999995314,0,1,0,0,0,0,0,0,0,2,0,1
53,74,0.5481842999997752,4.200600866577588,-1693.493059843091,-52.7205830616675,75.32512398274878,3.6122136426274665,-171.33058236371724,-5.333737948325061,115.97599616635574,-171.33058236371724,-5.333737948325061,115.97599616635574,74.15548417498208,-5.713913040273354,main,1.515,1.326987829158523,121.6899092066291,42.62556574056847,0.6347851000000446,0,1,0,0,0,0,0,0,0,0,0,1
54,75,0.7977837999997064,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.560012804577127,-35.4383631863354,-1.103241114024904,119.605133866343,-35.4383631863354,-1.103241114024904,119.605133866343,55.36437056193496,-3.643408291179554,main,2.494,3.143890991751096,123.24854215752256,100.9882149673118,0.6433194000001095,0,1,0,0,0,0,0,0,0,0,0,1
55,76,0.6757360000001427,4.196411910437746,-1682.665864908442,-52.38351877518621,75.61427505821365,3.527467837644508,48.935211258503,1.523415082689026,121.85841460422512,48.935211258503,1.523415082689026,121.85841460422512,68.43521663194163,0.7269129355100574,main,1.778,0.6760504669849046,121.13150166871506,21.716125039881245,0.7701906000002054,0,1,0,0,0,0,0,0,0,0,0,1
56,77,0.5128508000007059,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.5664573524845764,-53.08569795390058,-1.6526249883920514,119.13384413175068,-53.08569795390058,-1.6526249883920514,119.13384413175068,85.2918489698769,-4.017961509446309,main,2.078,3.03112494099533,123.151805641197,97.3659385574051,1.4630709999992175,0,1,0,0,0,0,0,0,0,0,0,1
57,78,0.7882142000007661,4.197378592623863,-1685.164448354899,-52.46130284129726,75.54754788695254,3.64669197393232,-260.0572144896756,-8.09591034199995,113.6064626670101,-260.0572144896756,-8.09591034199995,113.6064626670101,48.28499001923661,-8.920792108893721,main,2.075,2.3030841012962355,122.52725477590384,73.97977630896057,0.607287599999836,0,1,0,0,0,0,0,0,0,3,0,1
58,79,0.5581982000003336,4.197378592623863,-1685.164448354899,-52.46130284129726,75.54754788695254,3.6544254314212594,-280.6156574654594,-8.735920700603835,113.05742887458184,-280.6156574654594,-8.735920700603835,113.05742887458184,67.19814035159352,-8.923286599737224,main,1.609,1.665981578241554,121.98071547431906,53.514738964066304,0.6023705999996309,0,1,0,0,0,0,0,0,0,1,0,1
59,80,0.8559978000002957,4.1960896830423735,-1681.8330037596224,-52.35759075314917,75.63651744863404,3.641214108210988,-246.05522743084697,-7.6600107571314044,113.98039974315428,-246.05522743084697,-7.6600107571314044,113.98039974315428,44.794370142665066,-6.304412385280273,main,1.656,-0.3109381005208875,120.28481212843454,-9.987968354920952,0.5334855000000971,0,1,0,0,0,0,0,0,0,2,0,1
60,91,0.5740674999997282,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.5948133632773533,-124.66033439463932,-3.880834040475351,117.22237184111935,-124.66033439463932,-3.880834040475351,117.22237184111935,72.75066697882754,-2.7136820219111257,main,1.508,-0.7174866692713009,119.93605386303048,-23.04714068734072,0.6113534000005529,0,1,0,0,0,0,0,0,0,3,0,1
61,92,0.6120722999994541,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.529723429412116,41.97787004706835,1.3068242421810714,121.6726118449874,41.97787004706835,1.3068242421810714,121.6726118449874,75.50420680654489,0.8911721810864037,main,2.175,0.2679821252463696,120.781439663901,8.608134487736733,0.5824429000003875,0,1,0,0,0,0,0,0,0,0,0,1
62,93,0.558973899999728,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.60351350295241,-148.06640626126318,-4.609494691795667,116.59728926954917,-148.06640626126318,-4.609494691795667,116.59728926954917,73.47746249518444,-4.306232840980613,main,2.072,0.4102940039023919,120.90352211052976,13.179483377321322,0.5806918000007499,0,1,0,0,0,0,0,0,0,0,0,1
63,94,0.5739422000006016,4.196411910437746,-1682.665864908442,-52.38351877518621,75.61427505821365,3.589657724951394,-112.16885852229672,-3.491958581279981,117.55596920446528,-112.16885852229672,-3.491958581279981,117.55596920446528,73.07651214043445,-5.871680218880186,main,2.198,3.352676875259068,123.42764942334546,107.69484498125486,0.5657088999996631,0,1,0,0,0,0,0,0,0,2,0,1
64,95,0.551987900000313,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.561623941553989,-39.79830147824077,-1.238971513111062,119.48869735128312,-39.79830147824077,-1.238971513111062,119.48869735128312,79.96793222838568,-1.7731971757962413,main,1.746,0.8280498178300313,121.26189452707936,26.5986553688001,0.6896386999997048,0,1,0,0,0,0,0,0,0,0,0,1
65,96,0.7760742000000391,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.5680684894614387,-56.28071970126783,-1.752090060561592,119.04851787874044,-56.28071970126783,-1.752090060561592,119.04851787874044,56.16723188770766,-4.442631837297114,main,1.932,3.4266993592259904,123.49114971603755,110.07259870836558,0.6293007000003854,0,1,0,0,0,0,0,0,0,1,0,1
66,97,0.8570552999999563,4.198023047414608,-1686.830170652538,-52.513158885371325,75.50306310611182,3.586113223602297,-105.01866545796314,-3.2693640184241493,117.74692226542078,-105.01866545796314,-3.2693640184241493,117.74692226542078,49.28953727876265,-4.463296437680072,main,1.911,1.9335141887639948,122.21021870310084,62.10843411860407,0.6189506999999139,0,1,0,0,0,0,0,0,0,2,0,1
67,98,0.5640116999993552,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.6392807438387536,-240.8976356421372,-7.499448394791377,114.11813839305536,-240.8976356421372,-7.499448394791377,114.11813839305536,68.74107756972153,-5.903481230201294,main,1.782,-0.6177424028130587,120.02161962325664,-19.84315064784152,0.5712738000001991,0,1,0,0,0,0,0,0,0,1,0,1
68,99,0.5642488999992565,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.652169839653652,-275.3059868478508,-8.57062393177523,113.1992289417934,-275.3059868478508,-8.57062393177523,113.1992289417934,67.00478775914897,-7.942118849327954,main,2.392,0.6875281217650362,121.14134779112136,22.08481080898004,0.5693917000007787,0,1,0,0,0,0,0,0,0,3,0,1
69,100,0.768354900000304,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.5400347060640343,14.854618926844378,0.4624430944256001,120.94825828168187,14.854618926844378,0.4624430944256001,120.94825828168187,59.348735732009615,-2.400120276098079,main,1.602,3.2602705866169472,123.34837855777997,104.72656581184124,0.6434346999994887,0,1,0,0,0,0,0,0,0,0,0,1
